,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long
779,2/11/19 23:20,1,Union North,"1154 E Singer Cr, Milwaukee, Wisconsin 53212, United States",,2/11/19 23:25,2/11/19 23:32,4.0,no,,,Union North
780,2/11/19 23:21,2,Library,7-Eleven - Oakland,,2/11/19 23:26,2/11/19 23:28,5.0,no,,,Library
781,2/11/19 23:21,1,"The Villager Apartments, 3955 N Murray Ave, Shorewood, WI 53211, USA",Kenilworth,,2/11/19 23:35,2/11/19 23:46,13.0,no,,43.0889786,-87.8853062
782,2/11/19 23:22,1,"The Halal Guys, 3133 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,,2/11/19 23:28,2/11/19 23:33,5.0,no,,43.07546900000001,-87.8880753
783,2/11/19 23:24,1,"3045 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:29,2/11/19 23:34,4.0,no,,43.073828,-87.88700299999999
784,2/11/19 23:27,1,NWQ,Union North,,2/11/19 23:40,2/11/19 23:49,12.0,no,,,NWQ
785,2/11/19 23:28,1,Sandburg,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 23:28,,,,yes,I'm not ready to go,,Sandburg
786,2/11/19 23:29,1,"3101 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/11/19 23:36,2/11/19 23:39,6.0,no,,43.074808,-87.88945600000001
787,2/11/19 23:29,1,"3101 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/11/19 23:50,2/11/19 23:55,21.0,no,,43.074808,-87.88945600000001
788,2/11/19 23:30,1,Sandburg,"3040 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 23:30,,,,yes,I'm not ready to go,,Sandburg
789,2/11/19 23:33,2,Garland Hall,"4105 N Ardmore Ave, Shorewood, WI 53211, USA",,2/11/19 23:39,2/11/19 23:51,6.0,no,,,Garland Hall
790,2/11/19 23:33,1,Union South,"2412 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:37,2/11/19 23:41,4.0,no,,,Union South
791,2/11/19 23:33,1,Library,"2953 N Downer Ave, Milwaukee, WI 53211, USA",,2/11/19 23:41,2/11/19 23:42,7.0,no,,,Library
792,2/11/19 23:33,5,"2916 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,2/11/19 23:34,,,,yes,I'm not ready to go,43.071397,-87.88632199999999
793,2/11/19 23:33,1,"4510 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/11/19 23:44,2/11/19 23:53,11.0,no,,43.0986633,-87.88709390000001
794,2/11/19 23:34,1,"2916 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,2/11/19 23:34,,,,yes,I'm not ready to go,43.071397,-87.88632199999999
795,2/11/19 23:34,1,"2600 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States","3484 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:45,2/11/19 23:47,10.0,no,,43.0749396,-87.87765639999999
796,2/11/19 23:35,5,"2916 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 23:48,2/11/19 23:51,13.0,no,,43.071397,-87.88632199999999
797,2/11/19 23:35,1,Sandburg,"3040 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:44,2/11/19 23:46,8.0,no,,,Sandburg
798,2/11/19 23:37,1,Sandburg,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 23:38,,,,yes,I'm not ready to go,,Sandburg
799,2/11/19 23:38,2,Library,"3078 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:44,2/11/19 23:51,6.0,no,,,Library
800,2/11/19 23:39,1,"2539 North Dousman Street, Milwaukee, Wisconsin 53212, United States",Sandburg,,2/11/19 23:47,2/11/19 23:56,7.0,no,,43.064749,-87.89681329999999
801,2/11/19 23:39,2,"2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/11/19 23:43,2/11/19 23:47,3.0,no,,43.0678689,-87.883766
802,2/11/19 23:40,1,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:46,2/11/19 23:55,5.0,no,,43.06302669999999,-87.8876514
803,2/11/19 23:42,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:51,2/11/19 23:54,8.0,no,,,NWQ
804,2/11/19 23:43,2,Library,"2728 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:48,2/11/19 23:55,4.0,no,,,Library
805,2/11/19 23:45,4,"3039 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 23:54,2/11/19 23:56,8.0,no,,43.0737482,-87.8831462
806,2/11/19 23:48,1,"3039 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","2867 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:53,2/11/19 23:55,5.0,no,,43.0737482,-87.8831462
807,2/11/19 23:48,1,Sandburg,WalgreensÛÒOakland,2/11/19 23:48,,,,yes,I'm not ready to go,,Sandburg
808,2/11/19 23:50,1,NWQ,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 23:54,2/11/19 23:57,3.0,no,,,NWQ
809,2/11/19 23:50,1,Casablanca,"1606 East Royall Place, Milwaukee, Wisconsin 53202, United States",,2/12/19 0:00,2/12/19 0:07,10.0,no,,,Casablanca
810,2/11/19 23:52,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",Arch Court,2/11/19 23:52,,,,yes,I'm not ready to go,43.0676692,-87.8871094
811,2/11/19 23:52,1,"2928 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","613 East Townsend Street, Milwaukee, Wisconsin 53212, United States",,2/11/19 23:58,2/12/19 0:04,6.0,no,,43.07168799999999,-87.882581
812,2/11/19 23:53,1,"2969 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/12/19 0:00,2/12/19 0:02,6.0,no,,43.072482,-87.88459399999999
813,2/11/19 23:54,1,Library,"1614 East Royall Place, Milwaukee, Wisconsin 53202, United States",,2/12/19 0:02,2/12/19 0:10,8.0,no,,,Library
814,2/11/19 23:54,1,Sandburg,WalgreensÛÒOakland,,2/12/19 0:01,2/12/19 0:05,6.0,no,,,Sandburg
815,2/11/19 23:54,1,Sandburg,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:02,2/12/19 0:08,8.0,no,,,Sandburg
816,2/11/19 23:57,1,Englemann,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:01,2/12/19 0:05,4.0,no,,,Englemann
817,2/11/19 23:57,1,Englemann,"2520 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:00,2/12/19 0:10,3.0,no,,,Englemann
818,2/11/19 23:57,1,Englemann,"2324 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:01,2/12/19 0:08,3.0,no,,,Englemann
819,2/11/19 23:58,1,Planet Fitness - Capitol,Kane and Arlington,,2/12/19 0:04,2/12/19 0:11,5.0,no,,,Planet Fitness - Capitol
820,2/11/19 23:58,2,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:04,2/12/19 0:07,5.0,no,,43.063139,-87.887658
821,2/11/19 23:59,1,Union South,Kenilworth,,2/12/19 0:06,2/12/19 0:11,7.0,no,,,Union South
822,2/12/19 0:01,1,Library,"3284 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States",2/12/19 0:01,,,,yes,I'm not ready to go,,Library
823,2/12/19 0:03,1,EMS Cramer,"3495 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:11,2/12/19 0:14,7.0,no,,,EMS Cramer
824,2/12/19 0:04,1,Library,"3464 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:13,2/12/19 0:15,8.0,no,,,Library
825,2/12/19 0:04,1,EMS Parking,"2913 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:10,2/12/19 0:13,6.0,no,,,EMS Parking
826,2/12/19 0:04,1,"Ma Fischer's, 2214 N Farwell Ave, Milwaukee, Wisconsin, United States, 53202","2002 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",2/12/19 0:15,,,,no,No show,43.0594679,-87.88590459999999
827,2/12/19 0:05,1,Library,"3284 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:19,2/12/19 0:22,14.0,no,,,Library
828,2/12/19 0:06,1,"932 E Wright St, Milwaukee, WI 53212, USA","2853 N Booth St, Milwaukee, WI 53212, USA",,2/12/19 0:16,2/12/19 0:18,9.0,no,,43.0639614,-87.899343
829,2/12/19 0:08,1,Library,"3560 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:13,2/12/19 0:16,4.0,no,,,Library
830,2/12/19 0:08,1,WalgreensÛÒOakland,Sandburg,2/12/19 0:09,,,,yes,I'm not ready to go,,WalgreensÛÒOakland
831,2/12/19 0:10,1,"2120 East Locust Street, Milwaukee, Wisconsin 53211, United States","2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:13,2/12/19 0:16,2.0,no,,43.0711853,-87.88356139999999
832,2/12/19 0:11,1,WalgreensÛÒOakland,Sandburg,,2/12/19 0:16,2/12/19 0:16,4.0,no,,,WalgreensÛÒOakland
833,2/12/19 0:11,1,Sandburg,"3059 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:17,2/12/19 0:21,5.0,no,,,Sandburg
834,2/12/19 0:14,3,Sandburg,Ian's,,2/12/19 0:19,2/12/19 0:25,4.0,no,,,Sandburg
835,2/12/19 0:17,1,KIRC Parking,"2233 North Summit Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:21,2/12/19 0:27,4.0,no,,,KIRC Parking
836,2/12/19 0:18,1,Arch Court,"1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:21,2/12/19 0:24,3.0,no,,,Arch Court
837,2/12/19 0:22,1,"1726 North Arlington Place, Milwaukee, Wisconsin 53202, United States","1805 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:30,2/12/19 0:37,8.0,no,,43.0535799,-87.894613
838,2/12/19 0:27,1,Library,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:32,2/12/19 0:37,5.0,no,,,Library
839,2/12/19 0:28,1,Union South,"2517 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:29,2/12/19 0:33,1.0,no,,,Union South
840,2/12/19 0:30,1,Sandburg,"3552 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/12/19 0:34,,,,yes,It took too long to receive my ETA,,Sandburg
841,2/12/19 0:31,1,Library,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",2/12/19 0:32,,,,yes,I'm not ready to go,,Library
842,2/12/19 0:32,1,Sandburg,7-Eleven - North,2/12/19 0:53,,,,no,No show,,Sandburg
843,2/12/19 0:34,1,Library,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:37,2/12/19 0:40,3.0,no,,,Library
844,2/12/19 0:35,1,Sandburg,"3552 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/12/19 0:37,,,,yes,It took too long to receive my ETA,,Sandburg
845,2/12/19 0:43,2,Library,"2744 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:48,2/12/19 0:51,5.0,no,,,Library
846,2/12/19 0:43,2,Sandburg,7-Eleven - North,,2/12/19 0:48,2/12/19 0:58,5.0,no,,,Sandburg
847,2/12/19 0:44,1,Arch Court,"2945 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:50,2/12/19 0:53,6.0,no,,,Arch Court
848,2/12/19 0:45,1,Lapham,"2535 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:47,2/12/19 0:50,2.0,no,,,Lapham
849,2/12/19 0:48,1,Union South,"2588 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:50,2/12/19 0:53,2.0,no,,,Union South
850,2/12/19 0:48,1,"2935 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/12/19 0:51,2/12/19 0:55,3.0,no,,43.071779,-87.878367
851,2/12/19 0:49,1,Library,"1900 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:13,2/12/19 1:17,24.0,no,,,Library
852,2/12/19 0:49,1,"3120 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","2323 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:58,2/12/19 1:02,8.0,no,,43.075208,-87.888727
853,2/12/19 0:51,1,"3059 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","2513 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/12/19 0:55,2/12/19 0:58,3.0,no,,43.0741106,-87.8833233
854,2/12/19 0:52,4,"Ian's Pizza, 2035 E North Ave, Milwaukee, Wisconsin, United States, 53202",Sandburg,,2/12/19 0:57,2/12/19 1:02,5.0,no,,43.0599374,-87.884303
855,2/12/19 0:56,1,Sandburg,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",2/12/19 0:56,,,,yes,I'm not ready to go,,Sandburg
856,2/12/19 0:57,1,Sandburg,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",,2/12/19 1:00,2/12/19 1:08,2.0,no,,,Sandburg
857,2/12/19 1:01,1,Sandburg,Cambridge Commons,,2/12/19 1:02,2/12/19 1:08,1.0,no,,,Sandburg
858,2/12/19 1:01,1,"3263 North Marietta Avenue, Milwaukee, Wisconsin 53211, United States","2921 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/12/19 1:01,,,,yes,It took too long to receive my ETA,43.0770363,-87.87356
859,2/12/19 1:01,2,"3263 North Marietta Avenue, Milwaukee, Wisconsin 53211, United States","2921 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:06,2/12/19 1:10,4.0,no,,43.0770363,-87.87356
860,2/12/19 1:02,1,Cambridge Commons,"3030 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:04,2/12/19 1:10,1.0,no,,,Cambridge Commons
861,2/12/19 1:08,1,Lapham,"1522 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:12,2/12/19 1:15,4.0,no,,,Lapham
862,2/12/19 1:08,1,Sandburg,Cambridge Commons,,2/12/19 1:12,2/12/19 1:18,3.0,no,,,Sandburg
863,2/12/19 1:08,1,USR Parking,"3839 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",,2/12/19 1:20,2/12/19 1:25,12.0,no,,,USR Parking
864,2/12/19 1:12,1,"3024 North Cramer Street, Milwaukee, Wisconsin 53211, United States","3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:16,2/12/19 1:18,3.0,no,,43.0734443,-87.88645009999999
865,2/12/19 1:15,1,Sandburg,Riverview,,2/12/19 1:19,2/12/19 1:27,4.0,no,,,Sandburg
866,2/12/19 1:21,1,Sandburg,"3114 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:25,2/12/19 1:28,4.0,no,,,Sandburg
867,2/12/19 1:25,1,"1606 East Royall Place, Milwaukee, Wisconsin 53202, United States",Casablanca,,2/12/19 1:38,2/12/19 1:43,12.0,no,,43.0539619,-87.8910001
868,2/12/19 1:26,1,Arch Court,"4129 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:31,2/12/19 1:38,5.0,no,,,Arch Court
869,2/12/19 1:35,1,Sandburg,"3948 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:38,2/12/19 1:41,2.0,no,,,Sandburg
870,2/12/19 1:36,1,EMS Parking,"1818 East Shorewood Boulevard, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:43,2/12/19 1:47,6.0,no,,,EMS Parking
871,2/12/19 1:37,1,USR Parking,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:46,2/12/19 1:57,8.0,no,,,USR Parking
872,2/12/19 1:40,1,Union South,"2422 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:45,2/12/19 1:45,5.0,no,,,Union South
873,2/12/19 1:40,1,"2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:48,2/12/19 1:53,7.0,no,,43.0678689,-87.883766
874,2/12/19 1:47,1,Library,"2318 East Beverly Road, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:52,2/12/19 1:55,4.0,no,,,Library
875,2/12/19 1:47,1,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:51,2/12/19 1:52,3.0,no,,43.072525,-87.883335
876,2/12/19 1:49,1,"3373 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2030 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 1:53,2/12/19 1:55,3.0,no,,43.0791993,-87.8879419
877,2/12/19 1:56,1,"1706 East Belleview Place, Milwaukee, Wisconsin 53211, United States","2935 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/12/19 2:02,2/12/19 2:05,5.0,no,,43.06635199999999,-87.888921
878,2/12/19 1:59,1,Riverview,CVSÛÒBrady,2/12/19 2:09,,,,no,No show,,Riverview
879,2/13/19 7:01,1,Sandburg,USR Parking,2/13/19 7:02,,,,yes,It took too long to receive my ETA,,Sandburg
880,2/13/19 7:02,1,Sandburg,USR Parking,,2/13/19 7:12,2/13/19 7:25,10.0,no,,,Sandburg
881,2/13/19 7:06,1,Sandburg,USR Parking,,2/13/19 7:15,2/13/19 7:25,8.0,no,,,Sandburg
882,2/13/19 7:24,1,EMS Parking,USR Parking,,2/13/19 7:38,2/13/19 7:47,14.0,no,,,EMS Parking
883,2/13/19 7:45,1,Lubar,USR Parking,,2/13/19 7:59,2/13/19 8:14,14.0,no,,,Lubar
884,2/13/19 7:47,1,Union North,USR Parking,,2/13/19 8:02,2/13/19 8:14,14.0,no,,,Union North
885,2/13/19 8:19,1,Mitchell Hall,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",2/13/19 8:23,,,,yes,It took too long to receive my ETA,,Mitchell Hall
886,2/13/19 8:23,1,Mitchell Hall,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",,2/13/19 8:31,2/13/19 8:54,7.0,no,,,Mitchell Hall
887,2/13/19 8:44,1,Lubar,USR Parking,,2/13/19 8:51,2/13/19 8:59,6.0,no,,,Lubar
888,2/13/19 8:51,1,USR Parking,Library,,2/13/19 9:16,2/13/19 9:26,24.0,no,,,USR Parking
889,2/13/19 9:07,1,Sandburg,Zilber,,2/13/19 9:14,2/13/19 9:35,6.0,no,,,Sandburg
890,2/13/19 9:23,2,Kenilworth,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",,2/13/19 9:35,2/13/19 9:49,12.0,no,,,Kenilworth
891,2/13/19 9:25,1,Lubar,USR Parking,,2/13/19 10:19,2/13/19 10:27,54.0,no,,,Lubar
892,2/13/19 9:34,1,Physics Kenwood,USR Surplus Dock,,2/13/19 9:49,2/13/19 9:58,15.0,no,,,Physics Kenwood
893,2/13/19 9:39,1,Enderis,Zilber,,2/13/19 9:49,2/13/19 9:49,9.0,no,,,Enderis
894,2/13/19 9:49,1,Enderis,Zilber,,2/13/19 10:26,2/13/19 10:45,37.0,no,,,Enderis
895,2/13/19 9:57,1,Zilber,Lapham,2/13/19 10:16,,,,yes,Wait time is too long,,Zilber
896,2/13/19 9:59,1,USR Parking,EMS Parking,2/13/19 10:06,,,,yes,I've had a change in my plans,,USR Parking
897,2/13/19 10:08,1,USR Parking,Sandburg,2/13/19 10:12,,,,yes,It took too long to receive my ETA,,USR Parking
898,2/13/19 10:08,1,USR Parking,EMS Parking,,2/13/19 10:31,2/13/19 10:39,22.0,no,,,USR Parking
899,2/13/19 10:10,1,USR Parking,EMS Parking,,2/13/19 10:28,2/13/19 10:39,18.0,no,,,USR Parking
900,2/13/19 10:13,1,USR Parking,Sandburg,2/13/19 10:27,,,,yes,Wait time is too long,,USR Parking
901,2/13/19 10:16,1,Zilber,Lapham,2/13/19 10:46,,,,no,No show,,Zilber
902,2/13/19 10:17,1,Lubar,USR Parking,2/13/19 10:26,,,,yes,Wait time is too long,,Lubar
903,2/13/19 10:27,1,Lubar,USR Parking,2/13/19 10:31,,,,yes,Wait time is too long,,Lubar
904,2/13/19 10:31,1,Zilber,Garland Hall,,2/13/19 10:45,2/13/19 11:04,14.0,no,,,Zilber
905,2/13/19 10:31,1,Lubar,USR Parking,,2/13/19 10:42,2/13/19 10:51,10.0,no,,,Lubar
906,2/13/19 10:40,1,USR Parking,EMS Cramer,2/13/19 10:43,,,,yes,I've had a change in my plans,,USR Parking
907,2/13/19 10:46,1,USR Parking,EMS Cramer,,2/13/19 10:52,2/13/19 11:03,6.0,no,,,USR Parking
908,2/13/19 10:49,1,USR Parking,Physics Kenwood,,2/13/19 10:54,2/13/19 11:03,5.0,no,,,USR Parking
909,2/13/19 10:57,1,Zilber,Union North,2/13/19 11:01,,,,yes,I'm not ready to go,,Zilber
910,2/13/19 10:58,1,Lapham,Freshwater,2/13/19 11:18,,,,no,No show,,Lapham
911,2/13/19 11:02,1,Zilber,Union North,2/13/19 11:24,,,,no,No show,,Zilber
912,2/13/19 11:22,1,Union North,Zilber,,2/13/19 11:24,2/13/19 11:40,2.0,no,,,Union North
913,2/13/19 11:22,1,EMS Cramer,"600 East Greenfield Avenue, Milwaukee, Wisconsin 53204, United States",,2/13/19 11:28,2/13/19 11:55,5.0,no,,,EMS Cramer
914,2/13/19 11:25,1,Zilber,Union North,,2/13/19 11:27,2/13/19 11:44,2.0,no,,,Zilber
915,2/13/19 12:06,1,Library,USR Parking,2/13/19 12:06,,,,yes,I'm not ready to go,,Library
916,2/13/19 12:10,1,Union South,Zilber,,2/13/19 12:14,2/13/19 12:29,4.0,no,,,Union South
917,2/13/19 12:13,1,Library,USR Parking,,2/13/19 12:17,2/13/19 12:25,3.0,no,,,Library
918,2/13/19 12:14,1,Lapham,Zilber,2/13/19 12:25,,,,yes,Wait time is too long,,Lapham
919,2/13/19 12:15,1,EMS Parking,Zilber,,2/13/19 12:39,2/13/19 13:00,23.0,no,,,EMS Parking
920,2/13/19 12:29,1,Lapham,Zilber,,2/13/19 12:37,2/13/19 13:00,7.0,no,,,Lapham
921,2/13/19 12:38,1,Enderis,"UWM School Of Freshwater Science, 600 E Greenfield Ave, Milwaukee, Wisconsin, United States, 53204",,2/13/19 12:43,2/13/19 13:14,4.0,no,,,Enderis
922,2/13/19 12:40,1,KIRC Parking,Freshwater,2/13/19 12:49,,,,yes,It took too long to receive my ETA,,KIRC Parking
923,2/13/19 12:45,1,USR Parking,Union South,2/13/19 12:55,,,,yes,It took too long to receive my ETA,,USR Parking
924,2/13/19 12:47,2,Lubar,Zilber,,2/13/19 12:59,2/13/19 13:36,11.0,no,,,Lubar
925,2/13/19 12:50,1,KIRC Parking,Freshwater,,2/13/19 13:02,2/13/19 13:29,11.0,no,,,KIRC Parking
926,2/13/19 12:53,1,EMS Parking,USR Parking,,2/13/19 13:03,2/13/19 13:12,10.0,no,,,EMS Parking
