,Unnamed: 0,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long,LatDrop,LongDrop
1424,1424,2/13/19 22:27,1,Library,"2545 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:01,2/13/19 23:06,34.0,no,,43.0767674,-87.88070490000001,43.0647181,-87.8848143
1425,1425,2/13/19 22:28,1,Library,"2866 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 22:28,,,,yes,I'm not ready to go,43.0767674,-87.88070490000001,43.070873,-87.885092
1426,1426,2/13/19 22:28,3,"3975 N Cramer St, Shorewood, WI 53211, USA","2545 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 22:54,2/13/19 23:06,26.0,no,,43.0889669,-87.8865957,43.0647181,-87.8848143
1427,1427,2/13/19 22:29,2,"2753 North Cramer Street, Milwaukee, Wisconsin 53211, United States",WalgreensÂÃÃOakland,,2/13/19 22:54,2/13/19 22:54,24.0,no,,43.0686045,-87.8869422,43.081241999999996,-87.8964345
1428,1428,2/13/19 22:29,1,"1613 East Webster Place, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/13/19 23:04,2/13/19 23:08,34.0,no,,43.064725,-87.889933,43.078982200000006,-87.8822568
1429,1429,2/13/19 22:29,1,Klotsche,"4540 North Wilson Drive, Milwaukee, Wisconsin 53211, United States",,2/13/19 22:30,2/13/19 22:37,0.0,no,,43.08030170000001,-87.8796044,43.0994508,-87.9020929
1430,1430,2/13/19 22:31,1,KIRC Parking,"2233 North Summit Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 22:58,2/13/19 23:06,26.0,no,,43.0753494,-87.88309740000001,43.05889639999999,-87.8836257
1431,1431,2/13/19 22:31,1,Library,"2925 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 22:45,2/13/19 23:02,13.0,no,,43.0767674,-87.88070490000001,43.0715912,-87.8783151
1432,1432,2/13/19 22:31,1,Casablanca,Sandburg,,2/13/19 23:22,2/13/19 23:31,50.0,no,,43.0389025,-87.9064736,43.078982200000006,-87.8822568
1433,1433,2/13/19 22:32,1,"3037 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","3400 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:11,2/13/19 23:16,38.0,no,,43.07359,-87.87833599999999,43.0792179,-87.8819003
1434,1434,2/13/19 22:33,1,"2970 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","2565 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 22:35,,,,no,Admin cancelled ride,43.07255199999999,-87.885136,43.0653317,-87.8857527
1435,1435,2/13/19 22:34,1,"2469 North Bremen Street, Milwaukee, Wisconsin 53212, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/13/19 23:05,2/13/19 23:18,30.0,no,,43.06354899999999,-87.90075999999999,43.0789822,-87.8822568
1436,1436,2/13/19 22:34,1,"2970 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","2564 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 22:59,,,,no,No show,43.07255199999999,-87.885136,43.0653131,-87.88521689999999
1437,1437,2/13/19 22:34,2,WalgreensÂÃÃOakland,"2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 22:54,2/13/19 22:56,19.0,no,,43.081241999999996,-87.8964345,43.0679604,-87.8832572
1438,1438,2/13/19 22:35,1,"2511 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/13/19 23:13,2/13/19 23:18,38.0,no,,43.0640774,-87.8808135,43.0789822,-87.8822568
1439,1439,2/13/19 22:36,1,Union North,"1712 East Providence Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 22:38,2/13/19 22:43,2.0,no,,43.07523079999999,-87.881425,43.0816316,-87.8884618
1440,1440,2/13/19 22:37,1,"2970 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","2565 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 22:50,,,,yes,It took too long to receive my ETA,43.07255199999999,-87.885136,43.0653317,-87.8857527
1441,1441,2/13/19 22:37,2,"2977 N Oakland Ave, Milwaukee, WI 53211, USA","2323 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:02,,,,yes,Wait time is too long,43.0726956,-87.8880676,43.0608118,-87.8919305
1442,1442,2/13/19 22:37,1,Library,"2866 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 22:55,,,,yes,Wait time is too long,43.0767674,-87.88070490000001,43.070873,-87.885092
1443,1443,2/13/19 22:37,1,"2928 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","613 East Townsend Street, Milwaukee, Wisconsin 53212, United States",,2/13/19 23:00,2/13/19 23:05,22.0,no,,43.07168799999999,-87.882581,43.08000879999999,-87.9033098
1444,1444,2/13/19 22:38,1,"3268 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States","3013 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 22:57,,,,yes,Wait time is too long,43.077145,-87.874055,43.0731907,-87.8858233
1445,1445,2/13/19 22:38,1,"2500 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:06,2/13/19 23:13,27.0,no,,43.0638774,-87.8891307,43.0663184,-87.8791012
1446,1446,2/13/19 22:39,1,Library,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:13,2/13/19 23:17,34.0,no,,43.0767674,-87.88070490000001,43.065438,-87.882661
1447,1447,2/13/19 22:39,1,"3229 N Newhall St, Milwaukee, WI 53211, USA","3134 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:17,2/13/19 23:21,37.0,no,,43.076374,-87.89062100000001,43.0755167,-87.8777676
1448,1448,2/13/19 22:42,1,Sandburg,"2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:27,2/13/19 23:32,45.0,no,,43.078982200000006,-87.8822568,43.0678689,-87.883766
1449,1449,2/13/19 22:43,1,"4419 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States",Jimmy Johns - Brady,,2/13/19 23:13,2/13/19 23:39,30.0,no,,43.096074,-87.8950692,43.0531125,-87.89405959999999
1450,1450,2/13/19 22:45,1,Klotsche,"2513 East Park Place, Milwaukee, Wisconsin 53211, United States",2/13/19 22:52,,,,yes,It took too long to receive my ETA,43.08030170000001,-87.8796044,43.0672238,-87.8788239
1451,1451,2/13/19 22:45,1,"3057 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","1906 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",2/13/19 23:07,,,,yes,It took too long to receive my ETA,43.07407,-87.882032,43.069712,-87.88634599999999
1452,1452,2/13/19 22:45,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:18,2/13/19 23:22,32.0,no,,43.0389025,-87.9064736,43.0885042,-87.8853034
1453,1453,2/13/19 22:46,2,Pick n Save,WalgreensÂÃÃOakland,2/13/19 23:15,,,,yes,Wait time is too long,43.0600653,-87.89769150000001,43.081241999999996,-87.8964345
1454,1454,2/13/19 22:46,1,"2860 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/13/19 23:10,2/13/19 23:16,23.0,no,,43.0707853,-87.8864849,43.078982200000006,-87.8822568
1455,1455,2/13/19 22:48,1,KIRC Parking,"2233 North Summit Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:03,,,,yes,Wait time is too long,43.0753494,-87.88309740000001,43.05889639999999,-87.8836257
1456,1456,2/13/19 22:49,1,EMS Parking,Collectivo - Humboldt,2/13/19 23:06,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.072755900000004,-87.8980735
1457,1457,2/13/19 22:50,1,"3355 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:20,2/13/19 23:22,29.0,no,,43.0787971,-87.8881286,43.0730587,-87.8860894
1458,1458,2/13/19 22:51,1,"2969 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/13/19 23:14,2/13/19 23:16,23.0,no,,43.072482,-87.88459399999999,43.078982200000006,-87.8822568
1459,1459,2/13/19 22:51,2,Metro Market Shorewood,"2743 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:21,2/13/19 23:26,30.0,no,,43.0916326,-87.8877604,43.0683406,-87.8869881
1460,1460,2/13/19 22:52,1,"2936 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/13/19 23:14,2/13/19 23:16,21.0,no,,43.07190689999999,-87.8840324,43.0789822,-87.8822568
1461,1461,2/13/19 22:53,1,"2753 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:19,2/13/19 23:22,26.0,no,,43.0686045,-87.8869422,43.0662953,-87.8807325
1462,1462,2/13/19 22:57,1,"2222 E Belleview Pl, Milwaukee, WI 53211, USA","3304 N Oakland Ave, Milwaukee, WI 53211, USA",,2/13/19 23:25,2/13/19 23:29,28.0,no,,43.0661276,-87.8821462,43.0777659,-87.88740299999999
1463,1463,2/13/19 22:57,1,"3044 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/13/19 23:41,2/13/19 23:44,43.0,no,,43.07382200000001,-87.8788469,43.078982200000006,-87.8822568
1464,1464,2/13/19 22:57,2,Union South,"3031 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:06,,,,no,Admin cancelled ride,43.075004799999995,-87.88137979999999,43.0735443,-87.88454589999999
1465,1465,2/13/19 23:00,1,Music Building Parking,"3232 N Holton St, Milwaukee, WI 53212, USA",,2/13/19 23:22,2/13/19 23:37,22.0,no,,43.0762821,-87.8798006,43.07733200000001,-87.904798
1466,1466,2/13/19 23:00,1,"2526 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","3014 North Shepard Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:27,,,,yes,I've had a change in my plans,43.0643941,-87.88144899999999,43.073118,-87.874149
1467,1467,2/13/19 23:02,1,NWQ,"3554 N Prospect Ave, Shorewood, WI 53211, USA",,2/13/19 23:50,2/13/19 23:52,48.0,no,,43.0389025,-87.9064736,43.0836342,-87.87990769999999
1468,1468,2/13/19 23:02,1,"1707 N Prospect Ave, Milwaukee, WI 53202, USA","3495 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:35,,,,no,No show,43.0526683,-87.8912934,43.0816463,-87.88806600000001
1469,1469,2/13/19 23:05,2,"Chubbys Cheesesteaks, 2232 N Oakland Ave, Milwaukee, Wisconsin, United States, 53202",Sandburg,2/13/19 23:06,,,,yes,I've had a change in my plans,43.0597133,-87.8878271,43.078982200000006,-87.8822568
1470,1470,2/13/19 23:05,1,Union South,Glorioso's,,2/13/19 23:32,2/13/19 23:43,26.0,no,,43.075004799999995,-87.88137979999999,43.052796,-87.899303
1471,1471,2/13/19 23:06,5,"Chubbys Cheesesteaks, 2232 N Oakland Ave, Milwaukee, Wisconsin, United States, 53202","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/13/19 23:36,2/13/19 23:37,30.0,no,,43.0597133,-87.8878271,43.0789822,-87.8822568
1472,1472,2/13/19 23:10,1,WalgreensÂÃÃOakland,"3228 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:22,2/13/19 23:24,12.0,no,,43.081241999999996,-87.8964345,43.076299,-87.888695
1473,1473,2/13/19 23:11,1,Union South,"2555 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:28,2/13/19 23:36,17.0,no,,43.075004799999995,-87.88137979999999,43.0651249,-87.8883798
1474,1474,2/13/19 23:13,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",7-Eleven - North,,2/13/19 23:29,2/13/19 23:32,16.0,no,,43.0676692,-87.8871094,43.05999129999999,-87.8900349
1475,1475,2/13/19 23:14,2,"2844 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/13/19 23:55,2/13/19 23:55,41.0,no,,43.0704723,-87.88751719999999,43.078982200000006,-87.8822568
1476,1476,2/13/19 23:14,2,Sandburg,"2612 E Kenwood Blvd, Milwaukee, WI 53211, USA",2/13/19 23:18,,,,yes,I'm not ready to go,43.078982200000006,-87.8822568,43.0749286,-87.877414
1477,1477,2/13/19 23:14,2,Miramar Theatre,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:26,,,,yes,I'm not ready to go,43.070453,-87.887553,43.071441,-87.883354
1478,1478,2/13/19 23:15,1,"2934 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/13/19 23:25,2/13/19 23:28,9.0,no,,43.0718585,-87.88645780000002,43.0607675,-87.8918198
1479,1479,2/13/19 23:19,1,Library,"3161 North Booth Street, Milwaukee, Wisconsin 53212, United States",,2/13/19 23:39,2/13/19 23:49,19.0,no,,43.0767674,-87.88070490000001,43.0761223,-87.9042296
1480,1480,2/13/19 23:20,1,Lapham,"2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:29,2/13/19 23:32,9.0,no,,43.074115500000005,-87.8890921,43.0678689,-87.883766
1481,1481,2/13/19 23:20,2,Sandburg,"2612 E Kenwood Blvd, Milwaukee, WI 53211, USA",,2/13/19 23:38,2/13/19 23:40,17.0,no,,43.078982200000006,-87.8822568,43.0749286,-87.877414
1482,1482,2/13/19 23:21,1,"1818 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/13/19 23:35,2/13/19 23:44,13.0,no,,43.0749575,-87.88712919999999,43.078982200000006,-87.8822568
1483,1483,2/13/19 23:22,1,"2969 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:22,,,,yes,I'm not ready to go,43.072525,-87.883335,43.074171,-87.8874979
1484,1484,2/13/19 23:24,2,WalgreensÂÃÃOakland,"UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/13/19 23:27,2/13/19 23:29,3.0,no,,43.081241999999996,-87.8964345,43.0789822,-87.8822568
1485,1485,2/13/19 23:24,1,Kenilworth,"3950 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:42,,,,no,No show,43.0389025,-87.9064736,43.0888623,-87.8809417
1486,1486,2/13/19 23:24,1,Union North,Upark,,2/13/19 23:29,2/13/19 23:43,4.0,no,,43.07523079999999,-87.881425,43.093461600000005,-87.9034248
1487,1487,2/13/19 23:26,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:33,2/13/19 23:36,6.0,no,,43.0389025,-87.9064736,43.0885042,-87.8853034
1488,1488,2/13/19 23:27,1,Union South,"2411 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:29,2/13/19 23:32,1.0,no,,43.075004799999995,-87.88137979999999,43.0662426,-87.8800744
1489,1489,2/13/19 23:28,1,"2953 N Downer Ave, Milwaukee, WI 53211, USA","3046 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:29,,,,yes,I've had a change in my plans,43.0721658,-87.8781954,43.0738823,-87.8851252
1490,1490,2/13/19 23:31,1,"3135 N Bartlett Ave, Milwaukee, WI 53211, USA",Cambridge Commons,,2/13/19 23:34,2/13/19 23:38,3.0,no,,43.0755121,-87.8893725,43.0607675,-87.8918198
1491,1491,2/13/19 23:32,2,Miramar Theatre,Sandburg,,2/13/19 23:43,2/13/19 23:45,11.0,no,,43.070453,-87.887553,43.078982200000006,-87.8822568
1492,1492,2/13/19 23:34,1,Library,"2858 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:39,2/13/19 23:43,5.0,no,,43.0767674,-87.88070490000001,43.0707337,-87.884012
1493,1493,2/13/19 23:35,2,Sandburg,"2622 East Kenwood Boulevard, Milwaukee, Wisconsin 53211, United States",2/13/19 23:37,,,,yes,I'm not ready to go,43.078982200000006,-87.8822568,43.0749629,-87.877219
1494,1494,2/13/19 23:35,1,7-Eleven - Oakland,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:40,2/13/19 23:44,5.0,no,,43.0777702,-87.8882464,43.0676692,-87.8871094
1495,1495,2/13/19 23:36,4,Miramar Theatre,Sandburg,,2/13/19 23:43,2/13/19 23:47,7.0,no,,43.070453,-87.887553,43.078982200000006,-87.8822568
1496,1496,2/13/19 23:36,4,Miramar Theatre,"3372 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:45,,,,yes,Wait time is too long,43.070453,-87.887553,43.079138,-87.8774339
1497,1497,2/13/19 23:37,1,Union South,"2952 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:48,,,,no,No show,43.075004799999995,-87.88137979999999,43.0721505,-87.8776388
1498,1498,2/13/19 23:38,1,"4305 North Marlborough Drive, Milwaukee, Wisconsin 53211, United States","2585 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:53,2/14/19 0:02,14.0,no,,43.0949463,-87.89865309999999,43.0655209,-87.88218499999999
1499,1499,2/13/19 23:39,3,Miramar Theatre,Sandburg,,2/13/19 23:48,2/13/19 23:51,8.0,no,,43.070453,-87.887553,43.078982200000006,-87.8822568
1500,1500,2/13/19 23:41,1,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","3264 North Newhall Street, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:53,2/13/19 23:58,11.0,no,,43.061122,-87.885008,43.0771327,-87.8900677
1501,1501,2/13/19 23:42,1,"2480 N Oakland Ave, Milwaukee, WI 53211, USA","1524 East Providence Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:50,2/13/19 23:59,8.0,no,,43.06302669999999,-87.8876514,43.0816854,-87.8903733
1502,1502,2/13/19 23:45,2,"Miramar Theatre Inc, 2844 N Oakland Ave, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/13/19 23:49,2/14/19 0:04,4.0,no,,43.070453,-87.887553,43.0607675,-87.8918198
1503,1503,2/13/19 23:45,1,Englemann,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:51,2/13/19 23:56,6.0,no,,43.0389025,-87.9064736,43.070782,-87.88705
1504,1504,2/13/19 23:45,2,"2313 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/13/19 23:45,,,,yes,I'm not ready to go,43.072615,-87.88118999999999,43.078982200000006,-87.8822568
1505,1505,2/13/19 23:46,2,Miramar Theatre,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:49,2/13/19 23:50,3.0,no,,43.070453,-87.887553,43.071441,-87.883354
1506,1506,2/13/19 23:46,4,Miramar Theatre,"3372 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:48,,,,yes,I'm not ready to go,43.070453,-87.887553,43.079138,-87.8774339
1507,1507,2/13/19 23:47,1,Englemann,"2520 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:51,2/14/19 0:01,4.0,no,,43.0389025,-87.9064736,43.0642702,-87.8790245
1508,1508,2/13/19 23:47,1,Music Building Parking,"2950 North Humboldt Boulevard, Milwaukee, Wisconsin 53212, United States",,2/13/19 23:51,2/13/19 23:56,3.0,no,,43.0762821,-87.8798006,43.0723987,-87.89748399999999
1509,1509,2/13/19 23:48,1,Kenilworth,"3950 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/14/19 0:08,2/14/19 0:15,19.0,no,,43.0389025,-87.9064736,43.0888623,-87.8809417
1510,1510,2/13/19 23:50,3,Miramar Theatre,Sandburg,2/14/19 0:15,2/13/19 23:51,,0.0,no,No show,43.070453,-87.887553,43.078982200000006,-87.8822568
1511,1511,2/13/19 23:51,1,Miramar Theatre,"3046 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:54,2/13/19 23:58,3.0,no,,43.070453,-87.887553,43.07382200000001,-87.8788469
1512,1512,2/13/19 23:52,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",,2/13/19 23:56,2/14/19 0:04,3.0,no,,43.076919399999994,-87.8838656,43.0564797,-87.89342099999999
1513,1513,2/13/19 23:52,3,Miramar Theatre,Cambridge Commons,,2/13/19 23:57,2/14/19 0:01,4.0,no,,43.070453,-87.887553,43.0607675,-87.8918198
1514,1514,2/13/19 23:53,1,Sandburg,"McDonald's, 1614 E North Ave, Milwaukee, Wisconsin, United States, 53211",2/13/19 23:55,,,,yes,I've had a change in my plans,43.078982200000006,-87.8822568,43.06038849999999,-87.8898056
1515,1515,2/13/19 23:54,1,"3078 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States","3216 North Marietta Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:54,,,,yes,I'm not ready to go,43.074529,-87.88874799999999,43.076102,-87.872974
1516,1516,2/13/19 23:55,1,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:55,,,,yes,I've had a change in my plans,43.072525,-87.883335,43.074171,-87.8874979
1517,1517,2/13/19 23:56,1,Sandburg,"1720 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",2/13/19 23:56,,,,yes,I've had a change in my plans,43.078982200000006,-87.8822568,43.07958989999999,-87.8882701
1518,1518,2/13/19 23:56,1,"2419 E Kenwood Blvd, Milwaukee, WI 53211, USA","2953 N Downer Ave, Milwaukee, WI 53211, USA",,2/13/19 23:58,2/13/19 23:59,1.0,no,,43.0742918,-87.8798681,43.0721658,-87.8781954
1519,1519,2/13/19 23:56,1,Union North,"3431 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/13/19 23:59,2/14/19 0:02,2.0,no,,43.07523079999999,-87.881425,43.0802982,-87.8878955
