,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long
2463,2/15/19 18:55,3,Sandburg,Goodwill - Oakland,2/15/19 18:56,,,,yes,I've had a change in my plans,41.6495472,-87.8550727
2464,2/15/19 18:56,3,Sandburg,Goodwill - Oakland,2/15/19 18:57,,,,yes,Wait time is too long,41.6495472,-87.8550727
2465,2/15/19 18:57,1,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/15/19 19:10,2/15/19 19:18,12.0,no,,43.072525,-87.883335
2466,2/15/19 18:58,3,Blaze Pizza,Sandburg,,2/15/19 19:15,2/15/19 19:18,16.0,no,,37.731698,-97.2062677
2467,2/15/19 18:59,1,"2925 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Qdoba,,2/15/19 19:21,2/15/19 19:25,22.0,no,,43.0715948,-87.8833263
2468,2/15/19 19:00,2,"1315 East Elmdale Court, Milwaukee, Wisconsin 53211, United States","2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:11,2/15/19 19:19,11.0,no,,43.0898125,-87.8939351
2469,2/15/19 19:01,2,"1315 East Elmdale Court, Milwaukee, Wisconsin 53211, United States","2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:03,,,,yes,Wait time is too long,43.0898125,-87.8939351
2470,2/15/19 19:01,1,"2728 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","2459 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:19,2/15/19 19:23,18.0,no,,43.0678918,-87.87782089999999
2471,2/15/19 19:01,1,"2634 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Metro Market Shorewood,,2/15/19 19:16,2/15/19 19:29,15.0,no,,43.066864,-87.88268
2472,2/15/19 19:02,4,Cambridge Commons,"2859 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:10,2/15/19 19:15,8.0,no,,42.3820947,-71.11949899999999
2473,2/15/19 19:02,2,Sandburg,"Qdoba Mexican Grill, 3101 N Oakland Ave, Milwaukee, Wisconsin 53211, United States",2/15/19 19:03,,,,yes,It took too long to receive my ETA,41.6495472,-87.8550727
2474,2/15/19 19:03,1,"2946 N Maryland Ave, Milwaukee, WI 53211, USA",Metro Market Shorewood,2/15/19 19:22,,,,no,No show,43.072016,-87.882575
2475,2/15/19 19:04,2,Sandburg,"Qdoba Mexican Grill, 3101 N Oakland Ave, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:25,2/15/19 19:27,20.0,no,,41.6495472,-87.8550727
2476,2/15/19 19:04,1,"Sendik's on Downer, 2643 N Downer Ave, Milwaukee, Wisconsin, United States, 53211","2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:32,2/15/19 19:38,27.0,no,,43.0670153,-87.87829719999999
2477,2/15/19 19:06,3,Noodles & Company,Sandburg,,2/15/19 19:12,2/15/19 19:15,6.0,no,,37.6824618,-97.2466022
2478,2/15/19 19:07,4,Cambridge Commons,"926 East Center Street, Milwaukee, Wisconsin 53212, United States",2/15/19 19:07,,,,yes,I'm not ready to go,42.3820947,-71.11949899999999
2479,2/15/19 19:07,1,"1869 North Cambridge Avenue, Milwaukee, Wisconsin 53202, United States","3605 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:11,,,,yes,Wait time is too long,43.0559556,-87.8927501
2480,2/15/19 19:09,3,"1927 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States","1806 E Thomas Ave, Milwaukee, WI 53211, USA",,2/15/19 19:20,2/15/19 19:23,10.0,no,,43.069008,-87.8858089
2481,2/15/19 19:09,1,Cafe Hollander,"3044 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:27,2/15/19 19:30,18.0,no,,43.0354799,-88.1633205
2482,2/15/19 19:10,1,"SunSeekers By Rosie, 2141 N Prospect Ave, Milwaukee, Wisconsin, United States, 53202","2637 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:17,,,,yes,Wait time is too long,43.0581622,-87.8859332
2483,2/15/19 19:11,3,Sandburg,Goodwill - Oakland,2/15/19 19:24,,,,yes,It took too long to receive my ETA,41.6495472,-87.8550727
2484,2/15/19 19:12,1,Sandburg,"3228 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:34,2/15/19 19:36,22.0,no,,41.6495472,-87.8550727
2485,2/15/19 19:12,1,"2223 East Webster Place, Milwaukee, Wisconsin 53211, United States","3046 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:24,2/15/19 19:28,11.0,no,,43.0648164,-87.8822967
2486,2/15/19 19:12,1,Sandburg,"The Park at 1824, 1824 E Park Pl, Milwaukee, Wisconsin 53211, United States",2/15/19 19:16,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2487,2/15/19 19:12,2,Goodwill - Oakland,Cambridge Commons,,2/15/19 19:26,2/15/19 19:30,14.0,no,,37.779004,-122.2292033
2488,2/15/19 19:13,1,"2912 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Jalisco's,,2/15/19 19:39,2/15/19 19:45,26.0,no,,43.071354,-87.8813629
2489,2/15/19 19:14,1,"3118 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States",Jalisco's,,2/15/19 19:21,2/15/19 19:45,6.0,no,,43.07517,-87.8911679
2490,2/15/19 19:14,1,"Sip & Purr Cat CafÌ©, 2021 E Ivanhoe Pl, Milwaukee, Wisconsin, United States, 53202",Library,,2/15/19 19:47,2/15/19 19:52,32.0,no,,43.0597362,-87.8849749
2491,2/15/19 19:16,2,"2608 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",WalgreensÛÒOakland,2/15/19 19:25,,,,yes,Wait time is too long,43.0664409,-87.8890252
2492,2/15/19 19:16,2,"2645 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Goodwill - Oakland,,2/15/19 19:27,2/15/19 19:30,11.0,no,,43.0669984,-87.88205699999999
2493,2/15/19 19:17,3,"Noodles & Company, 3121 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/15/19 19:21,2/15/19 19:24,4.0,no,,43.07509,-87.88813809999999
2494,2/15/19 19:17,1,Union North,Upark,,2/15/19 19:27,2/15/19 19:36,10.0,no,,41.477562,-86.3048487
2495,2/15/19 19:17,1,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Pick n Save,,2/15/19 19:51,2/15/19 19:54,33.0,no,,43.061122,-87.885008
2496,2/15/19 19:18,1,"215 E Pleasant St, Milwaukee, WI 53212, USA",Klotsche,2/15/19 19:23,,,,yes,-,43.0523292,-87.9091821
2497,2/15/19 19:19,3,"Sip & Purr Cat CafÌ©, 2021 E Ivanhoe Pl, Milwaukee, Wisconsin, United States, 53202",Sandburg,2/15/19 19:19,,,,yes,I'm not ready to go,43.0597362,-87.8849749
2498,2/15/19 19:20,1,"4121 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States","272 E Capitol Dr, Milwaukee, WI 53212, USA",2/15/19 19:26,,,,yes,I've had a change in my plans,43.0906099,-87.8950527
2499,2/15/19 19:20,2,"Blaze Pizza, 2907 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211","2727 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:33,2/15/19 19:36,13.0,no,,43.071279,-87.888097
2500,2/15/19 19:21,3,Sandburg,Goodwill - Oakland,2/15/19 19:26,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2501,2/15/19 19:22,1,Klotsche,"3955 N Murray Ave, Shorewood, WI 53211, USA",,2/15/19 19:45,2/15/19 19:49,22.0,no,,43.0803017,-87.87960439999999
2502,2/15/19 19:23,4,Culver's,Sandburg,,2/15/19 19:41,2/15/19 19:46,18.0,no,,37.14071149999999,-94.4740625
2503,2/15/19 19:23,1,Sandburg,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:29,2/15/19 19:33,5.0,no,,41.6495472,-87.8550727
2504,2/15/19 19:23,2,"4121 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States","272 W Capitol Dr, Milwaukee, WI 53212, USA",,2/15/19 19:42,2/15/19 19:46,19.0,no,,43.0906099,-87.8950527
2505,2/15/19 19:23,1,Sandburg,Jack's on Brady,2/15/19 19:24,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2506,2/15/19 19:24,3,Sandburg,Goodwill - Oakland,2/15/19 19:32,,,,no,call in the BOSS office ,41.6495472,-87.8550727
2507,2/15/19 19:24,1,"2946 N Maryland Ave, Milwaukee, WI 53211, USA",Metro Market Shorewood,2/15/19 19:25,,,,yes,I'm not ready to go,43.072016,-87.882575
2508,2/15/19 19:24,1,Metro Market Shorewood,"2555 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:28,,,,yes,I've had a change in my plans,43.091364,-87.8876221
2509,2/15/19 19:26,2,"4121 North Ardmore Avenue, Milwaukee, Wisconsin 53211, United States","272 E Capitol Dr, Milwaukee, WI 53212, USA",2/15/19 19:42,,,,yes,I've had a change in my plans,43.0906099,-87.8950527
2510,2/15/19 19:27,1,"3334 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:27,,,,yes,I'm not ready to go,43.078426,-87.887385
2511,2/15/19 19:28,1,"3023 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3348 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:28,,,,yes,I'm not ready to go,43.07336919999999,-87.8832317
2512,2/15/19 19:28,1,Pick n Save,"2958 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:31,,,,no,Admin cancelled ride,43.0593907,-87.89707059999999
2513,2/15/19 19:29,1,"3118 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","3029 N Cramer St, Milwaukee, WI 53211, USA",,2/15/19 19:37,2/15/19 19:39,7.0,no,,43.0751623,-87.8776705
2514,2/15/19 19:29,1,Klotsche,"1809 E Belleview Pl, Milwaukee, WI 53211, USA",,2/15/19 19:43,2/15/19 19:49,14.0,no,,43.0803017,-87.87960439999999
2515,2/15/19 19:32,3,Sandburg,Goodwill - Oakland,,2/15/19 19:33,2/15/19 19:38,0.0,no,,41.6495472,-87.8550727
2516,2/15/19 19:32,1,Klotsche,"3070 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:40,2/15/19 19:44,8.0,no,,43.0803017,-87.87960439999999
2517,2/15/19 19:33,1,Klotsche,"2968 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:40,2/15/19 19:45,7.0,no,,43.0803017,-87.87960439999999
2518,2/15/19 19:33,1,"3334 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:33,,,,yes,I've had a change in my plans,43.078426,-87.887385
2519,2/15/19 19:34,2,"UWM Purin Hall, 2600 E Kenwood Blvd, Milwaukee, Wisconsin, United States, 53211","Brady Steet Path, 1698 N Prospect Ave., Milwaukee, Wisconsin, United States, 53202",2/15/19 19:34,,,,yes,I'm not ready to go,43.0749396,-87.87765639999999
2520,2/15/19 19:34,1,Blaze Pizza,Sandburg,2/15/19 19:35,,,,yes,I've had a change in my plans,37.731698,-97.2062677
2521,2/15/19 19:34,1,Cambridge Commons,"3039 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:51,2/15/19 19:59,16.0,no,,42.3820947,-71.11949899999999
2522,2/15/19 19:36,2,"Walgreens, 2950 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,,2/15/19 19:42,2/15/19 19:46,5.0,no,,43.0719476,-87.8876894
2523,2/15/19 19:36,1,"2970 North Fratney Street, Milwaukee, Wisconsin 53212, United States","2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:53,2/15/19 20:03,16.0,no,,43.0727334,-87.90127849999999
2524,2/15/19 19:37,1,Metro Market Shorewood,"2615 N Cramer St, Milwaukee, WI 53211, USA",,2/15/19 20:02,2/15/19 20:11,24.0,no,,43.091364,-87.8876221
2525,2/15/19 19:37,2,Blaze Pizza,Sandburg,,2/15/19 19:43,2/15/19 19:46,5.0,no,,37.731698,-97.2062677
2526,2/15/19 19:38,1,"1702 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States","3118 N Downer Ave, Milwaukee, WI 53211, USA",2/15/19 19:38,,,,yes,I'm not ready to go,43.0639056,-87.8890509
2527,2/15/19 19:39,2,Sandburg,Culver's,2/15/19 19:39,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2528,2/15/19 19:39,1,"Sal's Pizza, 2974 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Cambridge Commons,,2/15/19 19:46,2/15/19 19:51,7.0,no,,43.0726257,-87.88747
2529,2/15/19 19:39,1,Sandburg,"3118 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:46,2/15/19 19:49,6.0,no,,41.6495472,-87.8550727
2530,2/15/19 19:39,2,Sandburg,"3426 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:44,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2531,2/15/19 19:41,2,Sandburg,"Noodles & Company, 3121 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",,2/15/19 19:50,2/15/19 19:52,8.0,no,,41.6495472,-87.8550727
2532,2/15/19 19:42,1,"3039 North Cramer Street, Milwaukee, Wisconsin 53211, United States","3820 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:50,2/15/19 19:54,7.0,no,,43.073718,-87.887005
2533,2/15/19 19:43,1,"2720 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",Union South,,2/15/19 20:00,2/15/19 20:03,17.0,no,,43.0678689,-87.883766
2534,2/15/19 19:44,3,Sandburg,Pick n Save,2/15/19 20:11,,,,no,No show,41.6495472,-87.8550727
2535,2/15/19 19:44,1,"3023 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3348 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:59,2/15/19 19:59,14.0,no,,43.07336919999999,-87.8832317
2536,2/15/19 19:45,2,Sandburg,"3426 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:45,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2537,2/15/19 19:45,1,"4320 North Newhall Street, Milwaukee, Wisconsin 53211, United States","Sandburg Cafeteria, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:03,2/15/19 20:17,17.0,no,,43.0953279,-87.8895108
2538,2/15/19 19:45,2,Sandburg,"FreshFin Poke, 1806 E North Ave, Milwaukee, Wisconsin, United States, 53211",2/15/19 19:52,,,,yes,It took too long to receive my ETA,41.6495472,-87.8550727
2539,2/15/19 19:48,2,Sandburg,Culver's,,2/15/19 19:52,2/15/19 19:56,4.0,no,,41.6495472,-87.8550727
2540,2/15/19 19:48,1,"2035 East North Avenue, Milwaukee, Wisconsin 53202, United States","3302 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 19:56,2/15/19 20:01,7.0,no,,43.0599842,-87.884316
2541,2/15/19 19:48,2,Sandburg,"2925 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:49,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2542,2/15/19 19:49,1,"1702 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States","Purin Residence Hall, 2600 E Kenwood Blvd, Milwaukee, WI 53211, USA",,2/15/19 19:57,2/15/19 20:08,7.0,no,,43.0639056,-87.8890509
2543,2/15/19 19:49,2,"Stone Bowl Grill, 1958 N Farwell Ave, Milwaukee, Wisconsin, United States, 53202",Sandburg,,2/15/19 20:08,2/15/19 20:17,18.0,no,,43.056296,-87.888919
2544,2/15/19 19:50,2,Sandburg,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:59,,,,yes,I've had a change in my plans,41.6495472,-87.8550727
2545,2/15/19 19:50,2,"2936 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","3377 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:51,,,,yes,I'm not ready to go,43.07179199999999,-87.881354
2546,2/15/19 19:50,2,"2630 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","3400 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:03,2/15/19 20:11,12.0,no,,43.0667339,-87.88513359999999
2547,2/15/19 19:51,3,Whole Foods,Sandburg,2/15/19 20:00,,,,yes,I've had a change in my plans,36.104878,-95.97326149999999
2548,2/15/19 19:52,2,Sandburg,"2580 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 19:52,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2549,2/15/19 19:53,2,Sandburg,"2336 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:13,2/15/19 20:22,20.0,no,,41.6495472,-87.8550727
2550,2/15/19 19:53,3,"2928 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","613 East Townsend Street, Milwaukee, Wisconsin 53212, United States",,2/15/19 20:05,2/15/19 20:12,12.0,no,,43.07168799999999,-87.882581
2551,2/15/19 19:54,2,"UWM Purin Hall, 2600 E Kenwood Blvd, Milwaukee, Wisconsin, United States, 53211","Brady Street Bridge, Milwaukee, Wisconsin, United States, 53202",2/15/19 20:12,,,,yes,Wait time is too long,43.0749396,-87.87765639999999
2552,2/15/19 19:55,1,"3334 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:08,2/15/19 20:13,12.0,no,,43.078426,-87.887385
2553,2/15/19 19:55,1,"3496 N Cramer St, Milwaukee, WI 53211, USA",WalgreensÛÒOakland,,2/15/19 20:04,2/15/19 20:07,8.0,no,,43.0817679,-87.88607499999999
2554,2/15/19 19:56,1,"2112 East Webster Place, Milwaukee, Wisconsin 53211, United States",McDonald's - North,2/15/19 19:57,,,,yes,I've had a change in my plans,43.0650932,-87.8837502
2555,2/15/19 19:56,1,"3036 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","2520 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:05,2/15/19 20:09,9.0,no,,43.07360600000001,-87.882547
2556,2/15/19 19:56,1,Sandburg,"2466 N Oakland Avenue, Milwaukee, WI, USA",,2/15/19 20:16,2/15/19 20:25,19.0,no,,41.6495472,-87.8550727
2557,2/15/19 19:56,1,"3236 N Newhall St, Milwaukee, WI 53211, USA","3134 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:15,2/15/19 20:18,18.0,no,,43.076534,-87.889904
2558,2/15/19 19:57,3,"Qdoba Mexican Grill, 3101 N Oakland Ave, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/15/19 20:14,2/15/19 20:17,17.0,no,,43.0748027,-87.8880521
2559,2/15/19 19:57,1,"1915 East Kenilworth Place, Milwaukee, Wisconsin 53202, United States","2612 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:17,2/15/19 20:24,19.0,no,,43.0589889,-87.88587079999999
2560,2/15/19 19:57,3,Sandburg,"Noodles & Company, 3121 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",2/15/19 20:18,,,,yes,Wait time is too long,41.6495472,-87.8550727
2561,2/15/19 19:57,1,"2935 North Murray Avenue, Milwaukee, Wisconsin 53211, United States","2605 North Prospect Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 20:09,,,,yes,I've had a change in my plans,43.071794,-87.885825
2562,2/15/19 19:57,1,"2112 East Webster Place, Milwaukee, Wisconsin 53211, United States","Culver's, 1325 E Capitol Dr, Shorewood, Wisconsin, United States, 53211",,2/15/19 20:16,2/15/19 20:24,18.0,no,,43.0650932,-87.8837502
2563,2/15/19 19:58,1,EMS Parking,"2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:19,2/15/19 20:24,21.0,no,,43.0759943,-87.8859982
2564,2/15/19 19:58,1,Union South,Sip ,2/15/19 19:58,,,,no,Admin cancelled ride,43.0719999,-89.40764639999999
2565,2/15/19 19:59,1,Union South,Sip ,,2/15/19 20:16,2/15/19 20:26,17.0,no,,43.0719999,-89.40764639999999
2566,2/15/19 19:59,2,"2936 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","3377 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:25,2/15/19 20:28,25.0,no,,43.07179199999999,-87.881354
2567,2/15/19 20:00,3,Metro Market Shorewood,Purin Hall,,2/15/19 20:06,2/15/19 20:14,6.0,no,,43.091364,-87.8876221
2568,2/15/19 20:00,4,Sandburg,"Culver's, 1325 E Capitol Dr, Shorewood, Wisconsin, United States, 53211",,2/15/19 20:23,2/15/19 20:32,22.0,no,,41.6495472,-87.8550727
2569,2/15/19 20:00,2,Sandburg,"2925 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 20:00,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2570,2/15/19 20:02,1,Sandburg,"3526 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:17,2/15/19 20:22,14.0,no,,41.6495472,-87.8550727
2571,2/15/19 20:04,3,Whole Foods,Sandburg,,2/15/19 20:14,2/15/19 20:20,9.0,no,,36.104878,-95.97326149999999
2572,2/15/19 20:05,4,Sandburg,Culver's,2/15/19 20:05,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2573,2/15/19 20:05,2,Blaze Pizza,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",2/15/19 20:05,,,,no,Admin cancelled ride,37.731698,-97.2062677
2574,2/15/19 20:06,2,"Noodles & Company, 3121 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,,2/15/19 20:13,2/15/19 20:15,7.0,no,,43.07509,-87.88813809999999
2575,2/15/19 20:06,1,Insomnia Cookes,Sandburg,,2/15/19 20:21,2/15/19 20:28,14.0,no,,37.2065491,-93.2869443
2576,2/15/19 20:06,1,USR Parking,"3048 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:28,2/15/19 20:39,22.0,no,,,
2577,2/15/19 20:07,1,Cambridge Commons,"Jalisco's Mexican Restaurant, 2207 E North Ave, Milwaukee, Wisconsin, United States, 53211",2/15/19 20:08,,,,yes,I've had a change in my plans,42.3820947,-71.11949899999999
2578,2/15/19 20:07,2,Sandburg,"Casablanca, 728 E Brady St, Milwaukee, Wisconsin, United States, 53202",2/15/19 20:07,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2579,2/15/19 20:08,1,Pick n Save,"2353 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:25,2/15/19 20:29,17.0,no,,43.0593907,-87.89707059999999
2580,2/15/19 20:09,1,Sandburg,Qdoba,,2/15/19 20:14,2/15/19 20:17,4.0,no,,41.6495472,-87.8550727
2581,2/15/19 20:11,2,Goodwill - Oakland,Metro Market Shorewood,,2/15/19 20:30,2/15/19 20:37,19.0,no,,37.779004,-122.2292033
2582,2/15/19 20:16,2,Sandburg,"3000 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/15/19 20:17,,,,yes,I'm not ready to go,41.6495472,-87.8550727
2583,2/15/19 20:17,1,"1824 East Park Place, Milwaukee, Wisconsin 53211, United States",WalgreensÛÒOakland,2/15/19 20:28,,,,yes,Wait time is too long,43.0676692,-87.8871094
2584,2/15/19 20:18,2,Sandburg,Noodles & Company,,2/15/19 20:20,2/15/19 20:25,2.0,no,,41.6495472,-87.8550727
2585,2/15/19 20:19,2,"3040 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",WalgreensÛÒOakland,2/15/19 20:19,,,,yes,I'm not ready to go,43.073715,-87.8825449
2586,2/15/19 20:20,1,Sandburg,Jack's on Brady,,2/15/19 20:26,2/15/19 20:43,5.0,no,,41.6495472,-87.8550727
2587,2/15/19 20:22,1,"2323 North Cambridge Avenue, Milwaukee, Wisconsin 53211, United States","3259 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/15/19 20:34,2/15/19 20:45,11.0,no,,43.0607675,-87.8918198
